dt,series,value
2016-02-03 02:40:00,A,0.742787609686527
2016-02-03 02:41:00,A,0.6461239796429684
2016-02-03 02:42:00,A,0.5494480483301832
2016-02-03 02:43:00,A,0.6527597524627171
2016-02-03 02:44:00,A,0.6560590289904971
2016-02-03 02:45:00,A,0.6593458151000537
2016-02-03 02:46:00,A,0.562620048215739
2016-02-03 02:47:00,A,0.6658816660008309
2016-02-03 02:48:00,A,0.66913060635885
2016-02-03 02:49:00,A,0.672366807434655
2016-02-03 02:50:00,A,0.5755902076156635
2016-02-03 02:51:00,A,0.6788007455329401
2016-02-03 02:52:00,A,0.7819983600624921
2016-02-03 02:53:00,A,0.6851829903263481
2016-02-03 02:54:00,A,0.7883545756937589
2016-02-03 02:55:00,A,0.7915130557822696
2016-02-03 02:56:00,A,0.5946583704589928
2016-02-03 02:57:00,A,0.7977904598416711
2016-02-03 02:58:00,A,0.8009092642998372
2016-02-03 02:59:00,A,0.8040147244559703
2016-02-03 03:00:00,A,0.6071067811865449
2016-02-03 03:01:00,A,0.40509268781163915
2016-02-03 03:02:00,A,0.356625224577085
2016-02-03 03:03:00,A,0.716301943424658
2016-02-03 03:04:00,A,0.8193398003386503
2016-02-03 03:05:00,A,0.6223639620597502
2016-02-03 03:06:00,A,0.625374371012278
2016-02-03 03:07:00,A,0.8283709698823861
2016-02-03 03:08:00,A,0.7313537016191713
2016-02-03 03:09:00,A,0.367161254717841
2016-02-03 03:10:00,A,0.6372773368101162
2016-02-03 03:11:00,A,0.7402181274868198
2016-02-03 03:12:00,A,0.8431448254773967
2016-02-03 03:13:00,A,0.6460573750616977
2016-02-03 03:14:00,A,0.8489557207889961
2016-02-03 03:15:00,A,0.6518398074789671
2016-02-03 03:16:00,A,0.7547095802227761
2016-02-03 03:17:00,A,0.6575649843840494
2016-02-03 03:18:00,A,0.7604059656000266
2016-02-03 03:19:00,A,0.6632324697825204
2016-02-03 03:20:00,A,0.6660444431189654
2016-02-03 03:21:00,A,0.7688418320734609
2016-02-03 03:22:00,A,0.8716245833877172
2016-02-03 03:23:00,A,0.8743926440821788
2016-02-03 03:24:00,A,0.77714596145696
2016-02-03 03:25:00,A,0.7798844830928847
2016-02-03 03:26:00,A,0.7826081568524128
2016-02-03 03:27:00,A,1.7706338617614794
2016-02-03 03:28:00,A,0.6880107536067129
2016-02-03 03:29:00,A,0.8906895737438303
2016-02-03 03:30:00,A,0.6933533402912356
2016-02-03 03:31:00,A,0.7960020025346185
2016-02-03 03:32:00,A,0.8986355100472854
2016-02-03 03:33:00,A,0.9012538126910493
2016-02-03 03:34:00,A,0.8038568606172192
2016-02-03 03:35:00,A,0.7064446042674806
2016-02-03 03:36:00,A,0.9090169943749417
2016-02-03 03:37:00,A,0.9115739819650027
2016-02-03 03:38:00,A,0.8141155183563225
2016-02-03 03:39:00,A,0.8166415551616784
2016-02-03 03:40:00,A,0.7191520442889876
2016-02-03 03:41:00,A,0.9216469379421557
2016-02-03 03:42:00,A,0.8241261886220042
2016-02-03 03:43:00,A,0.7265897491271895
2016-02-03 03:44:00,A,0.729037572555039
2016-02-03 03:45:00,A,0.8314696123025389
2016-02-03 03:46:00,A,0.41694291103357917
2016-02-03 03:47:00,A,0.7362861558477617
2016-02-03 03:48:00,A,0.9386705679454227
2016-02-03 03:49:00,A,1.4820780259287754
2016-02-03 03:50:00,A,1.6867828916257548
2016-02-03 03:51:00,A,0.8457278217039768
2016-02-03 03:52:00,A,0.9480480961564259
2016-02-03 03:53:00,A,0.9503522249955595
2016-02-03 03:54:00,A,0.7526401643540854
2016-02-03 03:55:00,A,0.8549118706729365
2016-02-03 03:56:00,A,0.7571673007021136
2016-02-03 03:57:00,A,0.7594064115014506
2016-02-03 03:58:00,A,0.9616291604415204
2016-02-03 03:59:00,A,1.5276710104087743
2016-02-03 04:00:00,A,0.7660254037844412
2016-02-03 04:01:00,A,0.9681988144891415
2016-02-03 04:02:00,A,0.8703556959398957
2016-02-03 04:03:00,A,0.97249600707279
2016-02-03 04:04:00,A,0.9746197071393856
2016-02-03 04:05:00,A,0.7767267557075082
2016-02-03 04:06:00,A,0.8788171126619627
2016-02-03 04:07:00,A,0.9808907382053798
2016-02-03 04:08:00,A,0.7829475928589182
2016-02-03 04:09:00,A,0.7849876374630435
2016-02-03 04:10:00,A,0.8870108331782203
2016-02-03 04:11:00,A,0.9890171414857319
2016-02-03 04:12:00,A,0.8910065241883606
2016-02-03 04:13:00,A,0.7929789434111396
2016-02-03 04:14:00,A,0.8949343616020248
2016-02-03 04:15:00,A,0.8968727415326851
2016-02-03 04:16:00,A,0.7987940462991611
2016-02-03 04:17:00,A,1.0006982393225792
2016-02-03 04:18:00,A,1.0025852843498615
2016-02-03 04:19:00,A,0.452227572727183
2016-02-03 04:20:00,A,1.0063077870366453
2016-02-03 04:21:00,A,0.504071586912537
2016-02-03 04:22:00,A,0.809961270876545
2016-02-03 04:23:00,A,0.9117620435770877
2016-02-03 04:24:00,A,0.9135454576425973
2016-02-03 04:25:00,A,0.915311479119441
2016-02-03 04:26:00,A,1.0170600743851268
2016-02-03 04:27:00,A,1.0187912101488985
2016-02-03 04:28:00,A,0.9205048534524378
2016-02-03 04:29:00,A,0.9222009716704469
2016-02-03 04:30:00,A,0.8238795325112794
2016-02-03 04:31:00,A,0.8255405040175674
2016-02-03 04:32:00,A,0.927183854566786
2016-02-03 04:33:00,A,0.9288095528719205
2016-02-03 04:34:00,A,1.0304175679820184
2016-02-03 04:35:00,A,0.9320078692828003
2016-02-03 04:36:00,A,1.0335804264972013
2016-02-03 04:37:00,A,0.835135209686009
2016-02-03 04:38:00,A,0.4683360946241963
2016-02-03 04:39:00,A,0.838191335922477
2016-02-03 04:40:00,A,1.0396926207859087
2016-02-03 04:41:00,A,0.8411760152563689
2016-02-03 04:42:00,A,0.9426414910921744
2016-02-03 04:43:00,A,0.8440890203927782
2016-02-03 04:44:00,A,1.045518575599318
2016-02-03 04:45:00,A,0.8469301294951047
2016-02-03 04:46:00,A,0.9483236552061963
2016-02-03 04:47:00,A,0.949699126201872
2016-02-03 04:48:00,A,0.9510565162951554
2016-02-03 04:49:00,A,0.8523957996432783
2016-02-03 04:50:00,A,0.8537169507482248
2016-02-03 04:51:00,A,1.0550199444571826
2016-02-03 04:52:00,A,0.8563047559630297
2016-02-03 04:53:00,A,0.857571360804815
2016-02-03 04:54:00,A,0.4794098674340959
2016-02-03 04:55:00,A,0.9600498543859256
2016-02-03 04:56:00,A,1.061261695938314
2016-02-03 04:57:00,A,0.9624552364536485
2016-02-03 04:58:00,A,0.8636304532086225
2016-02-03 04:59:00,A,0.8647873238288107
2016-02-03 05:00:00,A,0.9659258262890644
2016-02-03 05:01:00,A,0.9670459389139376
2016-02-03 05:02:00,A,0.9681476403781079
2016-02-03 05:03:00,A,1.069230909706753
2016-02-03 05:04:00,A,0.9702957262759935
2016-02-03 05:05:00,A,1.071342069813257
2016-02-03 05:06:00,A,0.9723699203976773
2016-02-03 05:07:00,A,1.0733792584604478
2016-02-03 05:08:00,A,0.4871850323926165
2016-02-03 05:09:00,A,0.9753423205085091
2016-02-03 05:10:00,A,2.152592014239869
2016-02-03 05:11:00,A,1.7544622129253573
2016-02-03 05:12:00,A,1.078147600733804
2016-02-03 05:13:00,A,0.979045472484581
2016-02-03 05:14:00,A,1.0799247046208256
2016-02-03 05:15:00,A,1.0807852804032307
2016-02-03 05:16:00,A,0.981627183447663
2016-02-03 05:17:00,A,0.8824503977255076
2016-02-03 05:18:00,A,0.9832549075639513
2016-02-03 05:19:00,A,0.8840406976462916
2016-02-03 05:20:00,A,1.0848077530122076
2016-02-03 05:21:00,A,0.8855560590580762
2016-02-03 05:22:00,A,0.8862856015372289
2016-02-03 05:23:00,A,1.086996366560233
2016-02-03 05:24:00,A,1.0876883405951376
2016-02-03 05:25:00,A,0.8883615104677597
2016-02-03 05:26:00,A,1.089015863361915
2016-02-03 05:27:00,A,1.0896513868196673
2016-02-03 05:28:00,A,0.9902680687415706
2016-02-03 05:29:00,A,1.0908658973868817
2016-02-03 05:30:00,A,1.091444861373809
2016-02-03 05:31:00,A,0.44600247483985644
2016-02-03 05:32:00,A,0.9925461516413226
2016-02-03 05:33:00,A,1.093068456954926
2016-02-03 05:34:00,A,0.8935718556765866
2016-02-03 05:35:00,A,1.094056338222318
2016-02-03 05:36:00,A,1.0945218953682712
2016-02-03 05:37:00,A,0.9949685182509118
2016-02-03 05:38:00,A,1.0953961983671783
2016-02-03 05:39:00,A,1.0958049275746606
2016-02-03 05:40:00,A,1.0961946980917439
2016-02-03 05:41:00,A,0.9965655024977617
2016-02-03 05:42:00,A,0.9969173337331277
2016-02-03 05:43:00,A,0.9972501850994849
2016-02-03 05:44:00,A,0.8975640502598231
2016-02-03 05:45:00,A,1.097858923238604
2016-02-03 05:46:00,A,1.098134798421867
2016-02-03 05:47:00,A,0.9983916705573485
2016-02-03 05:48:00,A,1.0986295347545731
2016-02-03 05:49:00,A,0.8988483864849497
2016-02-03 05:50:00,A,0.9990482215818578
2016-02-03 05:51:00,A,0.9992290362407228
2016-02-03 05:52:00,A,1.0993908270190953
2016-02-03 05:53:00,A,0.8995335908367125
2016-02-03 05:54:00,A,0.9996573249755574
2016-02-03 05:55:00,A,0.899762027079909
2016-02-03 05:56:00,A,0.8998476951563911
2016-02-03 05:57:00,A,1.0999143275740069
2016-02-03 05:58:00,A,0.8999619230641713
2016-02-03 05:59:00,A,1.799980961441469
2016-02-03 06:00:00,A,0.9
2016-02-03 06:01:00,A,1.0999904807207346
2016-02-03 06:02:00,A,0.8999619230641714
2016-02-03 06:03:00,A,0.899914327574007
2016-02-03 06:04:00,A,1.0998476951563914
2016-02-03 06:05:00,A,0.9997620270799094
2016-02-03 06:06:00,A,0.9996573249755577
2016-02-03 06:07:00,A,0.8995335908367128
2016-02-03 06:08:00,A,0.9993908270190958
2016-02-03 06:09:00,A,1.7984580724814465
2016-02-03 06:10:00,A,0.8990482215818584
2016-02-03 06:11:00,A,0.8988483864849517
2016-02-03 06:12:00,A,0.8986295347545739
2016-02-03 06:13:00,A,1.098391670557349
2016-02-03 06:14:00,A,2.1962695968437353
2016-02-03 06:15:00,A,1.0978589232386047
2016-02-03 06:16:00,A,1.795128100519648
2016-02-03 06:17:00,A,0.9972501850994859
2016-02-03 06:18:00,A,0.9969173337331287
2016-02-03 06:19:00,A,0.9965655024977628
2016-02-03 06:20:00,A,0.996194698091745
2016-02-03 06:21:00,A,2.1916098551493235
2016-02-03 06:22:00,A,0.9953961983671795
2016-02-03 06:23:00,A,0.5474842591254565
2016-02-03 06:24:00,A,1.0945218953682754
2016-02-03 06:25:00,A,1.0940563382223194
2016-02-03 06:26:00,A,1.093571855676588
2016-02-03 06:27:00,A,1.0930684569549276
2016-02-03 06:28:00,A,0.8925461516413242
2016-02-03 06:29:00,A,1.0920049496797144
2016-02-03 06:30:00,A,0.9914448613738107
2016-02-03 06:31:00,A,1.0908658973868834
2016-02-03 06:32:00,A,1.0902680687415724
2016-02-03 06:33:00,A,0.8896513868196693
2016-02-03 06:34:00,A,0.8890158633619168
2016-02-03 06:35:00,A,0.9883615104677617
2016-02-03 06:36:00,A,0.9876883405951397
2016-02-03 06:37:00,A,0.886996366560235
2016-02-03 06:38:00,A,1.0862856015372309
2016-02-03 06:39:00,A,0.9855560590580783
2016-02-03 06:40:00,A,0.8848077530122098
2016-02-03 06:41:00,A,0.8840406976462938
2016-02-03 06:42:00,A,0.9832549075639536
2016-02-03 06:43:00,A,0.9824503977255099
2016-02-03 06:44:00,A,0.9816271834476654
2016-02-03 06:45:00,A,0.8807852804032332
2016-02-03 06:46:00,A,1.0799247046208338
2016-02-03 06:47:00,A,1.0790454724845837
2016-02-03 06:48:00,A,0.8781476007338067
2016-02-03 06:49:00,A,0.9772311064626813
2016-02-03 06:50:00,A,0.9762960071199372
2016-02-03 06:51:00,A,0.9753423205085119
2016-02-03 06:52:00,A,0.537185032392618
2016-02-03 06:53:00,A,0.9733792584604506
2016-02-03 06:54:00,A,0.8723699203976802
2016-02-03 06:55:00,A,0.97134206981326
2016-02-03 06:56:00,A,0.8702957262759966
2016-02-03 06:57:00,A,0.9692309097067561
2016-02-03 06:58:00,A,0.9681476403781111
2016-02-03 06:59:00,A,1.0670459389139482
2016-02-03 07:00:00,A,0.9659258262890678
2016-02-03 07:01:00,A,0.9647873238288142
2016-02-03 07:02:00,A,0.9636304532086258
2016-02-03 07:03:00,A,1.062455236453652
2016-02-03 07:04:00,A,0.9612616959383176
2016-02-03 07:05:00,A,0.8600498543859292
2016-02-03 07:06:00,A,1.0588197348681954
2016-02-03 07:07:00,A,0.9575713608048186
2016-02-03 07:08:00,A,0.9563047559630418
2016-02-03 07:09:00,A,0.8550199444571864
2016-02-03 07:10:00,A,0.8537169507482287
2016-02-03 07:11:00,A,0.8523957996432822
2016-02-03 07:12:00,A,0.4255282581475797
2016-02-03 07:13:00,A,0.849699126201876
2016-02-03 07:14:00,A,2.096647310412401
2016-02-03 07:15:00,A,0.9469301294951088
2016-02-03 07:16:00,A,0.8455185755993222
2016-02-03 07:17:00,A,0.9440890203927824
2016-02-03 07:18:00,A,1.0426414910921786
2016-02-03 07:19:00,A,0.8411760152563731
2016-02-03 07:20:00,A,1.0396926207859132
2016-02-03 07:21:00,A,1.0381913359224912
2016-02-03 07:22:00,A,0.8366721892483971
2016-02-03 07:23:00,A,0.9351352096860135
2016-02-03 07:24:00,A,0.9335804264972059
2016-02-03 07:25:00,A,1.032007869282805
2016-02-03 07:26:00,A,1.030417567982023
2016-02-03 07:27:00,A,0.8288095528719251
2016-02-03 07:28:00,A,1.8543677091335815
2016-02-03 07:29:00,A,0.9255405040175723
2016-02-03 07:30:00,A,0.8238795325112843
2016-02-03 07:31:00,A,0.8222009716704518
2016-02-03 07:32:00,A,1.020504853452443
2016-02-03 07:33:00,A,0.9187912101489034
2016-02-03 07:34:00,A,1.017060074385132
2016-02-03 07:35:00,A,0.8153114791194461
2016-02-03 07:36:00,A,0.8135454576426026
2016-02-03 07:37:00,A,0.9117620435770929
2016-02-03 07:38:00,A,1.0099612708765504
2016-02-03 07:39:00,A,0.9081431738250793
2016-02-03 07:40:00,A,0.8063077870366506
2016-02-03 07:41:00,A,1.608910290908743
2016-02-03 07:42:00,A,0.8025852843498669
2016-02-03 07:43:00,A,0.800698239322597
2016-02-03 07:44:00,A,0.8987940462991666
2016-02-03 07:45:00,A,0.7968727415326908
2016-02-03 07:46:00,A,0.8949343616020304
2016-02-03 07:47:00,A,0.9929789434111453
2016-02-03 07:48:00,A,0.8910065241883663
2016-02-03 07:49:00,A,0.9890171414857378
2016-02-03 07:50:00,A,0.8870108331782262
2016-02-03 07:51:00,A,0.8849876374630493
2016-02-03 07:52:00,A,0.8829475928589242
2016-02-03 07:53:00,A,0.9808907382053859
2016-02-03 07:54:00,A,0.7788171126619688
2016-02-03 07:55:00,A,0.7767267557075143
2016-02-03 07:56:00,A,0.7746197071394055
2016-02-03 07:57:00,A,0.7724960070727962
2016-02-03 07:58:00,A,0.9703556959399019
2016-02-03 07:59:00,A,1.7363976289782956
2016-02-03 08:00:00,A,0.8660254037844475
2016-02-03 08:01:00,A,0.9638355052043935
2016-02-03 08:02:00,A,0.7616291604415268
2016-02-03 08:03:00,A,0.8594064115014571
2016-02-03 08:04:00,A,0.37858365035106006
2016-02-03 08:05:00,A,0.854911870672943
2016-02-03 08:06:00,A,0.8526401643540921
2016-02-03 08:07:00,A,0.9503522249955662
2016-02-03 08:08:00,A,0.8480480961564327
2016-02-03 08:09:00,A,0.8457278217039834
2016-02-03 08:10:00,A,0.7433914458128842
2016-02-03 08:11:00,A,0.9410390129643945
2016-02-03 08:12:00,A,0.7386705679454296
2016-02-03 08:13:00,A,0.9362861558477686
2016-02-03 08:14:00,A,0.9338858220671653
2016-02-03 08:15:00,A,0.9314696123025459
2016-02-03 08:16:00,A,0.8290375725550461
2016-02-03 08:17:00,A,0.8265897491271966
2016-02-03 08:18:00,A,0.7241261886220274
2016-02-03 08:19:00,A,0.721646937942163
2016-02-03 08:20:00,A,0.8191520442889948
2016-02-03 08:21:00,A,0.7166415551616857
2016-02-03 08:22:00,A,0.9141155183563298
2016-02-03 08:23:00,A,0.91157398196501
2016-02-03 08:24:00,A,1.8180339887498982
2016-02-03 08:25:00,A,0.8064446042674881
2016-02-03 08:26:00,A,0.7038568606172267
2016-02-03 08:27:00,A,0.9012538126910569
2016-02-03 08:28:00,A,0.798635510047293
2016-02-03 08:29:00,A,0.6960020025346262
2016-02-03 08:30:00,A,0.6933533402912433
2016-02-03 08:31:00,A,0.7906895737438555
2016-02-03 08:32:00,A,0.8880107536067207
2016-02-03 08:33:00,A,1.5706338617614952
2016-02-03 08:34:00,A,0.7826081568524207
2016-02-03 08:35:00,A,0.7798844830928926
2016-02-03 08:36:00,A,0.777145961456968
2016-02-03 08:37:00,A,0.6743926440821868
2016-02-03 08:38:00,A,0.6716245833877253
2016-02-03 08:39:00,A,0.868841832073469
2016-02-03 08:40:00,A,0.6660444431189918
2016-02-03 08:41:00,A,0.6632324697825285
2016-02-03 08:42:00,A,1.3208119312000697
2016-02-03 08:43:00,A,0.8575649843840577
2016-02-03 08:44:00,A,0.7547095802227843
2016-02-03 08:45:00,A,0.7518398074789754
2016-02-03 08:46:00,A,0.6489557207890044
2016-02-03 08:47:00,A,0.8460573750617061
2016-02-03 08:48:00,A,0.6431448254774053
2016-02-03 08:49:00,A,0.6402181274868285
2016-02-03 08:50:00,A,0.8372773368101246
2016-02-03 08:51:00,A,0.8343225094356906
2016-02-03 08:52:00,A,0.63135370161918
2016-02-03 08:53:00,A,0.7283709698824142
2016-02-03 08:54:00,A,0.7253743710122866
2016-02-03 08:55:00,A,0.822363962059759
2016-02-03 08:56:00,A,0.819339800338659
2016-02-03 08:57:00,A,0.7163019434246668
2016-02-03 08:58:00,A,0.6132504491541788
2016-02-03 08:59:00,A,0.7101853756232872
2016-02-03 09:00:00,A,0.8071067811865539
2016-02-03 09:01:00,A,0.6040147244559794
2016-02-03 09:02:00,A,1.2018185285996927
2016-02-03 09:03:00,A,0.5977904598416802
2016-02-03 09:04:00,A,0.794658370459002
2016-02-03 09:05:00,A,0.6915130557822788
2016-02-03 09:06:00,A,0.5883545756937683
2016-02-03 09:07:00,A,0.7851829903263574
2016-02-03 09:08:00,A,0.6819983600625015
2016-02-03 09:09:00,A,0.6788007455329496
2016-02-03 09:10:00,A,0.5755902076156729
2016-02-03 09:11:00,A,0.5723668074346645
2016-02-03 09:12:00,A,0.6691306063588595
2016-02-03 09:13:00,A,0.7658816660008404
2016-02-03 09:14:00,A,0.7626200482157485
2016-02-03 09:15:00,A,1.1186916302001695
2016-02-03 09:16:00,A,1.3121180579810134
2016-02-03 09:17:00,A,0.7527597524627268
2016-02-03 09:18:00,A,0.649448048330193
2016-02-03 09:19:00,A,0.6461239796429781
2016-02-03 09:20:00,A,0.5427876096865368
2016-02-03 09:21:00,A,0.5394390019805873
2016-02-03 09:22:00,A,0.5360782202777715
2016-02-03 09:23:00,A,0.6327053285625286
2016-02-03 09:24:00,A,0.26466019552491654
2016-02-03 09:25:00,A,0.6259234721840596
2016-02-03 09:26:00,A,0.6225146366376252
2016-02-03 09:27:00,A,0.5190939493098448
2016-02-03 09:28:00,A,0.7156614753256741
2016-02-03 09:29:00,A,0.712217280034448
2016-02-03 09:30:00,A,0.7087614290087244
2016-02-03 09:31:00,A,0.5052939880429034
2016-02-03 09:32:00,A,0.5018150231520625
2016-02-03 09:33:00,A,0.49832460057065575
2016-02-03 09:34:00,A,0.6948227867513431
2016-02-03 09:35:00,A,0.4913096483635895
2016-02-03 09:36:00,A,0.4877852522924855
2016-02-03 09:37:00,A,0.6842496656374291
2016-02-03 09:38:00,A,0.5807029557109397
2016-02-03 09:39:00,A,0.6771451900372388
2016-02-03 09:40:00,A,0.5735764363510566
2016-02-03 09:41:00,A,0.5699967625963189
2016-02-03 09:42:00,A,0.46640623692483074
2016-02-03 09:43:00,A,0.46280492769507175
2016-02-03 09:44:00,A,0.5591929034707555
2016-02-03 09:45:00,A,0.22778511650980815
2016-02-03 09:46:00,A,0.5519369853120539
2016-02-03 09:47:00,A,0.548293229519915
2016-02-03 09:48:00,A,0.44463903501503377
2016-02-03 09:49:00,A,0.640974471368006
2016-02-03 09:50:00,A,0.5372996083468414
2016-02-03 09:51:00,A,0.4336145159156106
2016-02-03 09:52:00,A,0.31495963211660477
2016-02-03 09:53:00,A,0.5262139236518797
2016-02-03 09:54:00,A,0.6224985647159645
2016-02-03 09:55:00,A,0.5187732581605184
2016-02-03 09:56:00,A,0.6150380749100567
2016-02-03 09:57:00,A,0.5112930860770603
2016-02-03 09:58:00,A,0.6075383629607178
2016-02-03 09:59:00,A,0.4037739770455211
2016-02-03 10:00:00,A,0.6000000000000004
2016-02-03 10:01:00,A,0.5962165036752143
2016-02-03 10:02:00,A,0.3924235601034789
2016-02-03 10:03:00,A,0.4886212414969724
2016-02-03 10:04:00,A,0.5848096202463353
2016-02-03 10:05:00,A,0.48098876891939163
2016-02-03 10:06:00,A,0.37715876025961814
2016-02-03 10:07:00,A,1.1466393343697177
2016-02-03 10:08:00,A,0.3694715627858869
2016-02-03 10:09:00,A,0.3656145203251132
2016-02-03 10:10:00,A,0.3617486132350415
2016-02-03 10:11:00,A,0.4578739151169701
2016-02-03 10:12:00,A,0.5539904997395406
2016-02-03 10:13:00,A,0.5500984410374347
2016-02-03 10:14:00,A,0.4461978131098142
2016-02-03 10:15:00,A,0.44228869021901257
2016-02-03 10:16:00,A,0.5383711467890946
2016-02-03 10:17:00,A,0.4344452574044145
2016-02-03 10:18:00,A,0.3305110968082984
2016-02-03 10:19:00,A,0.21328436995073374
2016-02-03 10:20:00,A,0.3226182617407145
2016-02-03 10:21:00,A,0.41865973753742325
2016-02-03 10:22:00,A,0.3146932426562401
2016-02-03 10:23:00,A,0.5107188526134843
2016-02-03 10:24:00,A,0.5067366430758131
2016-02-03 10:25:00,A,1.0054933797175123
2016-02-03 10:26:00,A,0.298749068925245
2016-02-03 10:27:00,A,0.394743856384272
2016-02-03 10:28:00,A,0.3907311284892845
2016-02-03 10:29:00,A,0.24335548081841868
2016-02-03 10:30:00,A,0.2826834323650863
2016-02-03 10:31:00,A,0.23932430867621773
2016-02-03 10:32:00,A,0.27460659341592053
2016-02-03 10:33:00,A,0.27055743750985073
2016-02-03 10:34:00,A,0.3665012267242915
2016-02-03 10:35:00,A,0.36243803828370186
2016-02-03 10:36:00,A,0.4583679495453066
2016-02-03 10:37:00,A,0.25429103799772823
2016-02-03 10:38:00,A,0.4502073812594859
2016-02-03 10:39:00,A,0.34611705707749085
2016-02-03 10:40:00,A,0.2420201433256727
2016-02-03 10:41:00,A,0.2379167180033371
2016-02-03 10:42:00,A,0.23380685923378716
2016-02-03 10:43:00,A,0.22969064526278285
2016-02-03 10:44:00,A,0.42556815445715834
2016-02-03 10:45:00,A,0.6428789306063388
2016-02-03 10:46:00,A,0.41730465640510617
2016-02-03 10:47:00,A,0.21316380648376973
2016-02-03 10:48:00,A,0.8180339887498935
2016-02-03 10:49:00,A,0.2048642990280163
2016-02-03 10:50:00,A,0.20070579950428483
2016-02-03 10:51:00,A,0.39654157497558895
2016-02-03 10:52:00,A,0.1923717047227337
2016-02-03 10:53:00,A,0.18819626813409254
2016-02-03 10:54:00,A,0.38401534470393206
2016-02-03 10:55:00,A,0.27982901403100774
2016-02-03 10:56:00,A,0.2756373558169938
2016-02-03 10:57:00,A,0.2714404498650751
2016-02-03 10:58:00,A,0.26723837607826395
2016-02-03 10:59:00,A,0.5260624289159763
2016-02-03 11:00:00,A,0.35881904510254037
2016-02-03 11:01:00,A,0.35460194820552604
2016-02-03 11:02:00,A,0.15038000405444615
2016-02-03 11:03:00,A,0.14615329302900407
2016-02-03 11:04:00,A,0.3419218955996851
2016-02-03 11:05:00,A,0.3376858923261692
2016-02-03 11:06:00,A,0.3334453638559078
2016-02-03 11:07:00,A,0.22920039092242284
2016-02-03 11:08:00,A,0.22495105434388002
2016-02-03 11:09:00,A,0.3206974350214947
2016-02-03 11:10:00,A,0.3164396139381028
2016-02-03 11:11:00,A,0.11217767215645258
2016-02-03 11:12:00,A,0.107911690817772
2016-02-03 11:13:00,A,0.407283502280393
2016-02-03 11:14:00,A,0.19936793441719472
2016-02-03 11:15:00,A,0.29509032201613217
2016-02-03 11:16:00,A,0.0908089953765551
2016-02-03 11:17:00,A,0.2865240360087513
2016-02-03 11:18:00,A,0.5644710509842852
2016-02-03 11:19:00,A,0.27794354547384326
2016-02-03 11:20:00,A,0.17364817766693824
2016-02-03 11:21:00,A,0.2693495038490389
2016-02-03 11:22:00,A,0.06504760586069835
2016-02-03 11:23:00,A,0.16074256560382516
2016-02-03 11:24:00,A,0.25643446504023637
2016-02-03 11:25:00,A,0.2521233861899286
2016-02-03 11:26:00,A,0.09561882225925789
2016-02-03 11:27:00,A,0.4869852439823519
2016-02-03 11:28:00,A,0.1391731009600685
2016-02-03 11:29:00,A,0.1348509302737325
2016-02-03 11:30:00,A,0.461052384440135
2016-02-03 11:31:00,A,0.026198969135823924
2016-02-03 11:32:00,A,0.22186934340514808
2016-02-03 11:33:00,A,0.11753739745784468
2016-02-03 11:34:00,A,0.013203213767920205
2016-02-03 11:35:00,A,0.20886687485198452
2016-02-03 11:36:00,A,0.004528463267651606
2016-02-03 11:37:00,A,0.2001880616120809
2016-02-03 11:38:00,A,0.19584575252023506
2016-02-03 11:39:00,A,0.19150161866341991
2016-02-03 11:40:00,A,0.18715574274765384
2016-02-03 11:41:00,A,0.0828082075122065
2016-02-03 11:42:00,A,0.07845909572785356
2016-02-03 11:43:00,A,0.08705424509770716
2016-02-03 11:44:00,A,0.06975647374411852
2016-02-03 11:45:00,A,0.06540312923014276
2016-02-03 11:46:00,A,0.08052426976743152
2016-02-03 11:47:00,A,-0.04330721243660985
2016-02-03 11:48:00,A,-0.0953280875140741
2016-02-03 11:49:00,A,0.04797812852134117
2016-02-03 11:50:00,A,0.043619387365339705
2016-02-03 11:51:00,A,-0.0607401842409212
2016-02-03 11:52:00,A,0.13489949670251766
2016-02-03 11:53:00,A,-0.06946148679018259
2016-02-03 11:54:00,A,0.1261769483078744
2016-02-03 11:55:00,A,-0.039092557482715576
2016-02-03 11:56:00,A,0.11745240643729773
2016-02-03 11:57:00,A,0.11308959557136516
2016-02-03 11:58:00,A,0.10872653549837272
2016-02-03 11:59:00,A,-0.04781834535762408
2016-02-03 12:00:00,A,1.1757847233087767e-14
2016-02-03 12:01:00,A,-0.004363309284728324
2016-02-03 12:02:00,A,0.09127346450162238
2016-02-03 12:03:00,A,-0.013089595571341638
2016-02-03 12:04:00,A,-0.017452406437274224
2016-02-03 12:05:00,A,-0.12181488503454535
2016-02-03 12:06:00,A,-0.026176948307879304
2016-02-03 12:07:00,A,-0.13053851320982232
2016-02-03 12:08:00,A,-0.13489949670249415
2016-02-03 12:09:00,A,-0.13925981575905533
2016-02-03 12:10:00,A,0.05638061263468379
2016-02-03 12:11:00,A,-0.04797812852134608
2016-02-03 12:12:00,A,-0.052335956242939484
2016-02-03 12:13:00,A,-0.1566927875633667
2016-02-03 12:14:00,A,-0.061048539534839574
2016-02-03 12:15:00,A,0.03459687076985235
2016-02-03 12:16:00,A,-0.03487823687206171
2016-02-03 12:17:00,A,-0.07410849019539088
2016-02-03 12:18:00,A,0.04308180854433977
2016-02-03 12:19:00,A,0.017191792487816937
2016-02-03 12:20:00,A,-0.08715574274765875
2016-02-03 12:21:00,A,-0.0915016186633965
2016-02-03 12:22:00,A,-0.09584575252021164
2016-02-03 12:23:00,A,-0.2001880616120575
2016-02-03 12:24:00,A,-0.2045284632676565
